31/12/2020;46.50;46.45
30/12/2020;46.65;46.45
29/12/2020;47.04;46.65
28/12/2020;45.91;46.40
24/12/2020;45.56;45.46
23/12/2020;43.93;44.92
22/12/2020;43.34;43.83
21/12/2020;42.75;42.99
18/12/2020;43.49;43.29
17/12/2020;43.83;43.39
16/12/2020;42.99;43.54
15/12/2020;42.00;42.70
14/12/2020;41.86;42.00
11/12/2020;41.46;41.81
10/12/2020;42.35;41.36
09/12/2020;41.66;42.30
08/12/2020;40.52;41.02
07/12/2020;40.77;40.42
04/12/2020;41.26;40.77
03/12/2020;41.51;41.41
02/12/2020;42.50;41.46
01/12/2020;42.55;42.65
30/11/2020;41.86;42.35
27/11/2020;41.02;41.96
26/11/2020;40.97;40.87
25/11/2020;39.83;40.72
24/11/2020;41.26;39.78
23/11/2020;41.61;40.87
20/11/2020;42.00;41.41
19/11/2020;40.62;41.76
18/11/2020;41.51;41.02
17/11/2020;43.19;41.76
16/11/2020;44.77;43.04
13/11/2020;44.43;44.52
12/11/2020;43.54;44.38
11/11/2020;42.99;43.93
10/11/2020;42.50;42.84
09/11/2020;44.38;42.50
06/11/2020;44.33;43.64
05/11/2020;43.44;44.28
04/11/2020;41.61;43.09
03/11/2020;41.91;41.96
02/11/2020;39.73;41.51
30/10/2020;38.59;39.48
29/10/2020;40.62;39.04
28/10/2020;41.96;42.00
27/10/2020;43.09;42.65
26/10/2020;42.35;43.14
23/10/2020;43.44;42.70
22/10/2020;43.29;43.09
21/10/2020;45.22;43.59
20/10/2020;45.17;44.92
19/10/2020;46.11;45.32
16/10/2020;46.06;45.61
15/10/2020;46.55;45.81
14/10/2020;46.50;46.85
13/10/2020;46.25;46.35
12/10/2020;45.36;46.35
09/10/2020;45.86;45.22
08/10/2020;45.41;45.96
07/10/2020;44.52;45.12
06/10/2020;45.02;44.57
05/10/2020;44.38;44.97
02/10/2020;44.33;44.28
01/10/2020;44.08;44.48
30/09/2020;43.44;43.93
29/09/2020;43.44;43.34
28/09/2020;42.65;43.44
25/09/2020;42.25;42.40
24/09/2020;43.44;42.35
23/09/2020;44.67;43.78
22/09/2020;44.57;44.38
21/09/2020;45.02;44.52
18/09/2020;43.39;45.02
17/09/2020;43.34;43.29
16/09/2020;44.87;43.29
15/09/2020;44.43;44.72
14/09/2020;44.13;44.23
11/09/2020;44.28;43.83
10/09/2020;43.93;43.98
09/09/2020;42.84;43.73
08/09/2020;42.99;42.65
07/09/2020;42.05;42.84
04/09/2020;43.04;41.66
03/09/2020;44.23;43.44
02/09/2020;43.49;43.73
01/09/2020;44.28;43.59
31/08/2020;43.24;43.93
28/08/2020;42.70;42.70
27/08/2020;42.89;42.40
26/08/2020;41.51;42.50
